,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,month,day
29750,2006-01-21,Cameroon,Angola,3.0,1.0,AFCON,Cairo,Egypt,True,2006,1,21
29752,2006-01-21,Morocco,Ivory Coast,0.0,1.0,AFCON,Cairo,Egypt,True,2006,1,21
29754,2006-01-21,Togo,DR Congo,0.0,2.0,AFCON,Cairo,Egypt,True,2006,1,21
29755,2006-01-22,South Africa,Guinea,0.0,2.0,AFCON,Alexandria,Egypt,True,2006,1,22
29756,2006-01-22,Tunisia,Zambia,4.0,1.0,AFCON,Alexandria,Egypt,True,2006,1,22
29759,2006-01-23,Nigeria,Ghana,1.0,0.0,AFCON,Port Said,Egypt,True,2006,1,23
29760,2006-01-23,Zimbabwe,Senegal,0.0,2.0,AFCON,Port Said,Egypt,True,2006,1,23
29761,2006-01-24,Egypt,Morocco,0.0,0.0,AFCON,Cairo,Egypt,False,2006,1,24
29762,2006-01-24,Libya,Ivory Coast,1.0,2.0,AFCON,Cairo,Egypt,True,2006,1,24
29763,2006-01-25,Angola,DR Congo,0.0,0.0,AFCON,Cairo,Egypt,True,2006,1,25
29764,2006-01-25,Cameroon,Togo,2.0,0.0,AFCON,Cairo,Egypt,True,2006,1,25
29769,2006-01-26,Tunisia,South Africa,2.0,0.0,AFCON,Alexandria,Egypt,True,2006,1,26
29770,2006-01-26,Zambia,Guinea,1.0,2.0,AFCON,Alexandria,Egypt,True,2006,1,26
29771,2006-01-27,Ghana,Senegal,1.0,0.0,AFCON,Port Said,Egypt,True,2006,1,27
29772,2006-01-27,Nigeria,Zimbabwe,2.0,0.0,AFCON,Port Said,Egypt,True,2006,1,27
29775,2006-01-28,Egypt,Ivory Coast,3.0,1.0,AFCON,Cairo,Egypt,False,2006,1,28
29776,2006-01-28,Libya,Morocco,0.0,0.0,AFCON,Cairo,Egypt,True,2006,1,28
29777,2006-01-29,Angola,Togo,3.0,2.0,AFCON,Cairo,Egypt,True,2006,1,29
29778,2006-01-29,Cameroon,DR Congo,2.0,0.0,AFCON,Cairo,Egypt,True,2006,1,29
29782,2006-01-30,Tunisia,Guinea,0.0,3.0,AFCON,Alexandria,Egypt,True,2006,1,30
29783,2006-01-30,Zambia,South Africa,1.0,0.0,AFCON,Alexandria,Egypt,True,2006,1,30
29784,2006-01-31,Ghana,Zimbabwe,1.0,2.0,AFCON,Ismailia,Egypt,True,2006,1,31
29785,2006-01-31,Nigeria,Senegal,2.0,1.0,AFCON,Port Said,Egypt,True,2006,1,31
29788,2006-02-03,Egypt,DR Congo,4.0,1.0,AFCON,Cairo,Egypt,False,2006,2,3
29789,2006-02-03,Guinea,Senegal,2.0,3.0,AFCON,Alexandria,Egypt,True,2006,2,3
29790,2006-02-04,Cameroon,Ivory Coast,1.0,1.0,AFCON,Cairo,Egypt,True,2006,2,4
29791,2006-02-04,Nigeria,Tunisia,1.0,1.0,AFCON,Port Said,Egypt,True,2006,2,4
29793,2006-02-07,Egypt,Senegal,2.0,1.0,AFCON,Cairo,Egypt,False,2006,2,7
29795,2006-02-07,Nigeria,Ivory Coast,0.0,1.0,AFCON,Alexandria,Egypt,True,2006,2,7
29797,2006-02-09,Senegal,Nigeria,0.0,1.0,AFCON,Cairo,Egypt,True,2006,2,9
29798,2006-02-10,Egypt,Ivory Coast,0.0,0.0,AFCON,Cairo,Egypt,False,2006,2,10
30040,2006-06-09,Germany,Costa Rica,4.0,2.0,FWC,Munich,Germany,False,2006,6,9
30041,2006-06-09,Poland,Ecuador,0.0,2.0,FWC,Gelsenkirchen,Germany,True,2006,6,9
30042,2006-06-10,Argentina,Ivory Coast,2.0,1.0,FWC,Hamburg,Germany,True,2006,6,10
30043,2006-06-10,England,Paraguay,1.0,0.0,FWC,Frankfurt,Germany,True,2006,6,10
30044,2006-06-10,Trinidad and Tobago,Sweden,0.0,0.0,FWC,Dortmund,Germany,True,2006,6,10
30045,2006-06-11,Angola,Portugal,0.0,1.0,FWC,Cologne,Germany,True,2006,6,11
30046,2006-06-11,Mexico,Iran,3.0,1.0,FWC,Nuremberg,Germany,True,2006,6,11
30047,2006-06-11,Serbia,Netherlands,0.0,1.0,FWC,Leipzig,Germany,True,2006,6,11
30048,2006-06-12,Australia,Japan,3.0,1.0,FWC,Kaiserslautern,Germany,True,2006,6,12
30049,2006-06-12,Italy,Ghana,2.0,0.0,FWC,Hanover,Germany,True,2006,6,12
30050,2006-06-12,United States,Czech Republic,0.0,3.0,FWC,Gelsenkirchen,Germany,True,2006,6,12
30051,2006-06-13,Brazil,Croatia,1.0,0.0,FWC,Berlin,Germany,True,2006,6,13
30052,2006-06-13,France,Switzerland,0.0,0.0,FWC,Stuttgart,Germany,True,2006,6,13
30053,2006-06-13,South Korea,Togo,2.0,1.0,FWC,Frankfurt,Germany,True,2006,6,13
30054,2006-06-14,Germany,Poland,1.0,0.0,FWC,Dortmund,Germany,False,2006,6,14
30055,2006-06-14,Spain,Ukraine,4.0,0.0,FWC,Leipzig,Germany,True,2006,6,14
30056,2006-06-14,Tunisia,Saudi Arabia,2.0,2.0,FWC,Munich,Germany,True,2006,6,14
30057,2006-06-15,Ecuador,Costa Rica,3.0,0.0,FWC,Hamburg,Germany,True,2006,6,15
30058,2006-06-15,England,Trinidad and Tobago,2.0,0.0,FWC,Nuremberg,Germany,True,2006,6,15
30059,2006-06-15,Sweden,Paraguay,1.0,0.0,FWC,Berlin,Germany,True,2006,6,15
30060,2006-06-16,Argentina,Serbia,6.0,0.0,FWC,Gelsenkirchen,Germany,True,2006,6,16
30061,2006-06-16,Mexico,Angola,0.0,0.0,FWC,Hanover,Germany,True,2006,6,16
30062,2006-06-16,Netherlands,Ivory Coast,2.0,1.0,FWC,Stuttgart,Germany,True,2006,6,16
30063,2006-06-17,Czech Republic,Ghana,0.0,2.0,FWC,Cologne,Germany,True,2006,6,17
30064,2006-06-17,Italy,United States,1.0,1.0,FWC,Kaiserslautern,Germany,True,2006,6,17
30065,2006-06-17,Portugal,Iran,2.0,0.0,FWC,Frankfurt,Germany,True,2006,6,17
30066,2006-06-18,Brazil,Australia,2.0,0.0,FWC,Munich,Germany,True,2006,6,18
30067,2006-06-18,France,South Korea,1.0,1.0,FWC,Leipzig,Germany,True,2006,6,18
30068,2006-06-18,Japan,Croatia,0.0,0.0,FWC,Nuremberg,Germany,True,2006,6,18
30069,2006-06-19,Saudi Arabia,Ukraine,0.0,4.0,FWC,Hamburg,Germany,True,2006,6,19
30070,2006-06-19,Spain,Tunisia,3.0,1.0,FWC,Stuttgart,Germany,True,2006,6,19
30071,2006-06-19,Togo,Switzerland,0.0,2.0,FWC,Dortmund,Germany,True,2006,6,19
30072,2006-06-20,Costa Rica,Poland,1.0,2.0,FWC,Hanover,Germany,True,2006,6,20
30073,2006-06-20,Germany,Ecuador,3.0,0.0,FWC,Berlin,Germany,False,2006,6,20
30074,2006-06-20,Paraguay,Trinidad and Tobago,2.0,0.0,FWC,Kaiserslautern,Germany,True,2006,6,20
30075,2006-06-20,Sweden,England,2.0,2.0,FWC,Cologne,Germany,True,2006,6,20
30076,2006-06-21,Iran,Angola,1.0,1.0,FWC,Leipzig,Germany,True,2006,6,21
30077,2006-06-21,Ivory Coast,Serbia,3.0,2.0,FWC,Munich,Germany,True,2006,6,21
30078,2006-06-21,Netherlands,Argentina,0.0,0.0,FWC,Frankfurt,Germany,True,2006,6,21
30079,2006-06-21,Portugal,Mexico,2.0,1.0,FWC,Gelsenkirchen,Germany,True,2006,6,21
30080,2006-06-22,Croatia,Australia,2.0,2.0,FWC,Stuttgart,Germany,True,2006,6,22
30081,2006-06-22,Czech Republic,Italy,0.0,2.0,FWC,Hamburg,Germany,True,2006,6,22
30082,2006-06-22,Ghana,United States,2.0,1.0,FWC,Nuremberg,Germany,True,2006,6,22
30083,2006-06-22,Japan,Brazil,1.0,4.0,FWC,Dortmund,Germany,True,2006,6,22
30084,2006-06-23,Saudi Arabia,Spain,0.0,1.0,FWC,Kaiserslautern,Germany,True,2006,6,23
30085,2006-06-23,Switzerland,South Korea,2.0,0.0,FWC,Hanover,Germany,True,2006,6,23
30086,2006-06-23,Togo,France,0.0,2.0,FWC,Cologne,Germany,True,2006,6,23
30087,2006-06-23,Ukraine,Tunisia,1.0,0.0,FWC,Berlin,Germany,True,2006,6,23
30088,2006-06-24,Argentina,Mexico,2.0,1.0,FWC,Leipzig,Germany,True,2006,6,24
30089,2006-06-24,Germany,Sweden,2.0,0.0,FWC,Munich,Germany,False,2006,6,24
30092,2006-06-25,England,Ecuador,1.0,0.0,FWC,Stuttgart,Germany,True,2006,6,25
30094,2006-06-25,Portugal,Netherlands,1.0,0.0,FWC,Nuremberg,Germany,True,2006,6,25
30096,2006-06-26,Italy,Australia,1.0,0.0,FWC,Kaiserslautern,Germany,True,2006,6,26
30098,2006-06-26,Switzerland,Ukraine,0.0,0.0,FWC,Cologne,Germany,True,2006,6,26
30099,2006-06-27,Brazil,Ghana,3.0,0.0,FWC,Dortmund,Germany,True,2006,6,27
30100,2006-06-27,Spain,France,1.0,3.0,FWC,Hanover,Germany,True,2006,6,27
30102,2006-06-30,Germany,Argentina,1.0,1.0,FWC,Berlin,Germany,False,2006,6,30
30103,2006-06-30,Italy,Ukraine,3.0,0.0,FWC,Hamburg,Germany,True,2006,6,30
30105,2006-07-01,Brazil,France,0.0,1.0,FWC,Frankfurt,Germany,True,2006,7,1
30106,2006-07-01,England,Portugal,0.0,0.0,FWC,Gelsenkirchen,Germany,True,2006,7,1
30108,2006-07-04,Germany,Italy,0.0,2.0,FWC,Dortmund,Germany,False,2006,7,4
30110,2006-07-05,Portugal,France,0.0,1.0,FWC,Munich,Germany,True,2006,7,5
30112,2006-07-08,Germany,Portugal,3.0,1.0,FWC,Stuttgart,Germany,False,2006,7,8
30114,2006-07-09,Italy,France,1.0,1.0,FWC,Berlin,Germany,True,2006,7,9
31008,2007-06-26,Uruguay,Peru,0.0,3.0,COPA,Mérida,Venezuela,True,2007,6,26
31009,2007-06-26,Venezuela,Bolivia,2.0,2.0,COPA,San Cristóbal,Venezuela,False,2007,6,26
31010,2007-06-27,Brazil,Mexico,0.0,2.0,COPA,Puerto Ordaz,Venezuela,True,2007,6,27
31011,2007-06-27,Ecuador,Chile,2.0,3.0,COPA,Puerto Ordaz,Venezuela,True,2007,6,27
31014,2007-06-28,Argentina,United States,4.0,1.0,COPA,Maracaibo,Venezuela,True,2007,6,28
31017,2007-06-28,Paraguay,Colombia,5.0,0.0,COPA,Barinas,Venezuela,True,2007,6,28
31019,2007-06-30,Bolivia,Uruguay,0.0,1.0,COPA,San Cristóbal,Venezuela,True,2007,6,30
31022,2007-06-30,Venezuela,Peru,2.0,0.0,COPA,San Cristóbal,Venezuela,False,2007,6,30
31027,2007-07-01,Brazil,Chile,3.0,0.0,COPA,Maturín,Venezuela,True,2007,7,1
31028,2007-07-01,Mexico,Ecuador,2.0,1.0,COPA,Maturín,Venezuela,True,2007,7,1
31035,2007-07-02,Argentina,Colombia,4.0,2.0,COPA,Maracaibo,Venezuela,True,2007,7,2
31039,2007-07-02,United States,Paraguay,1.0,3.0,COPA,Barinas,Venezuela,True,2007,7,2
31044,2007-07-03,Peru,Bolivia,2.0,2.0,COPA,Mérida,Venezuela,True,2007,7,3
31045,2007-07-03,Venezuela,Uruguay,0.0,0.0,COPA,Mérida,Venezuela,False,2007,7,3
31046,2007-07-04,Brazil,Ecuador,1.0,0.0,COPA,Puerto la Cruz,Venezuela,True,2007,7,4
31047,2007-07-04,Mexico,Chile,0.0,0.0,COPA,Puerto la Cruz,Venezuela,True,2007,7,4
31054,2007-07-05,Argentina,Paraguay,1.0,0.0,COPA,Barquisimeto,Venezuela,True,2007,7,5
31055,2007-07-05,Colombia,United States,1.0,0.0,COPA,Barquisimeto,Venezuela,True,2007,7,5
31063,2007-07-07,Chile,Brazil,1.0,6.0,COPA,Puerto la Cruz,Venezuela,True,2007,7,7
31064,2007-07-07,Thailand,Iraq,1.0,1.0,AFC,Bangkok,Thailand,False,2007,7,7
31065,2007-07-07,Venezuela,Uruguay,1.0,4.0,COPA,San Cristóbal,Venezuela,False,2007,7,7
31066,2007-07-08,Argentina,Peru,4.0,0.0,COPA,Barquisimeto,Venezuela,True,2007,7,8
31067,2007-07-08,Australia,Oman,1.0,1.0,AFC,Bangkok,Thailand,True,2007,7,8
31068,2007-07-08,Mexico,Paraguay,6.0,0.0,COPA,Maturín,Venezuela,True,2007,7,8
31069,2007-07-08,Vietnam,United Arab Emirates,2.0,0.0,AFC,Hanoi,Vietnam,False,2007,7,8
31070,2007-07-09,Japan,Qatar,1.0,1.0,AFC,Hanoi,Vietnam,True,2007,7,9
31071,2007-07-10,Indonesia,Bahrain,2.0,1.0,AFC,Jakarta,Indonesia,False,2007,7,10
31072,2007-07-10,Malaysia,China,1.0,5.0,AFC,Kuala Lumpur,Malaysia,False,2007,7,10
31073,2007-07-10,Uruguay,Brazil,2.0,2.0,COPA,Maracaibo,Venezuela,True,2007,7,10
31074,2007-07-11,Iran,Uzbekistan,2.0,1.0,AFC,Kuala Lumpur,Malaysia,True,2007,7,11
31075,2007-07-11,South Korea,Saudi Arabia,1.0,1.0,AFC,Jakarta,Indonesia,True,2007,7,11
31076,2007-07-11,Mexico,Argentina,0.0,3.0,COPA,Puerto Ordaz,Venezuela,True,2007,7,11
31077,2007-07-12,Thailand,Oman,2.0,0.0,AFC,Bangkok,Thailand,False,2007,7,12
31078,2007-07-12,Vietnam,Qatar,1.0,1.0,AFC,Hanoi,Vietnam,False,2007,7,12
31079,2007-07-13,Iraq,Australia,3.0,1.0,AFC,Bangkok,Thailand,True,2007,7,13
31081,2007-07-13,United Arab Emirates,Japan,1.0,3.0,AFC,Hanoi,Vietnam,True,2007,7,13
31082,2007-07-14,Indonesia,Saudi Arabia,1.0,2.0,AFC,Jakarta,Indonesia,False,2007,7,14
31083,2007-07-14,Malaysia,Uzbekistan,0.0,5.0,AFC,Kuala Lumpur,Malaysia,False,2007,7,14
31084,2007-07-14,Mexico,Uruguay,3.0,1.0,COPA,Caracas,Venezuela,True,2007,7,14
31085,2007-07-15,Bahrain,South Korea,2.0,1.0,AFC,Jakarta,Indonesia,True,2007,7,15
31086,2007-07-15,Brazil,Argentina,3.0,0.0,COPA,Maracaibo,Venezuela,True,2007,7,15
31087,2007-07-15,China,Iran,2.0,2.0,AFC,Kuala Lumpur,Malaysia,True,2007,7,15
31088,2007-07-16,Oman,Iraq,0.0,0.0,AFC,Bangkok,Thailand,True,2007,7,16
31089,2007-07-16,Qatar,United Arab Emirates,1.0,2.0,AFC,Ho Chi Minh City,Vietnam,True,2007,7,16
31090,2007-07-16,Thailand,Australia,0.0,4.0,AFC,Bangkok,Thailand,False,2007,7,16
31091,2007-07-16,Vietnam,Japan,1.0,4.0,AFC,Hanoi,Vietnam,False,2007,7,16
31093,2007-07-18,Indonesia,South Korea,0.0,1.0,AFC,Jakarta,Indonesia,False,2007,7,18
31094,2007-07-18,Malaysia,Iran,0.0,2.0,AFC,Kuala Lumpur,Malaysia,False,2007,7,18
31095,2007-07-18,Saudi Arabia,Bahrain,4.0,0.0,AFC,Palembang,Indonesia,True,2007,7,18
31096,2007-07-18,Uzbekistan,China,3.0,0.0,AFC,Shah Alam,Malaysia,True,2007,7,18
31099,2007-07-21,Iraq,Vietnam,2.0,0.0,AFC,Bangkok,Thailand,True,2007,7,21
31100,2007-07-21,Japan,Australia,1.0,1.0,AFC,Hanoi,Vietnam,True,2007,7,21
31101,2007-07-22,Iran,South Korea,0.0,0.0,AFC,Kuala Lumpur,Malaysia,True,2007,7,22
31102,2007-07-22,Saudi Arabia,Uzbekistan,2.0,1.0,AFC,Jakarta,Indonesia,True,2007,7,22
31104,2007-07-25,Iraq,South Korea,0.0,0.0,AFC,Kuala Lumpur,Malaysia,True,2007,7,25
31105,2007-07-25,Japan,Saudi Arabia,2.0,3.0,AFC,Hanoi,Vietnam,True,2007,7,25
31108,2007-07-28,South Korea,Japan,0.0,0.0,AFC,Palembang,Indonesia,True,2007,7,28
31110,2007-07-29,Iraq,Saudi Arabia,1.0,0.0,AFC,Jakarta,Indonesia,True,2007,7,29
31591,2008-01-20,Ghana,Guinea,2.0,1.0,AFCON,Accra,Ghana,False,2008,1,20
31593,2008-01-21,Mali,Benin,1.0,0.0,AFCON,Sekondi,Ghana,True,2008,1,21
31594,2008-01-21,Namibia,Morocco,1.0,5.0,AFCON,Accra,Ghana,True,2008,1,21
31595,2008-01-21,Nigeria,Ivory Coast,0.0,1.0,AFCON,Sekondi,Ghana,True,2008,1,21
31597,2008-01-22,Egypt,Cameroon,4.0,2.0,AFCON,Kumasi,Ghana,True,2008,1,22
31598,2008-01-22,Sudan,Zambia,0.0,3.0,AFCON,Kumasi,Ghana,True,2008,1,22
31600,2008-01-23,South Africa,Angola,1.0,1.0,AFCON,Tamale,Ghana,True,2008,1,23
31601,2008-01-23,Tunisia,Senegal,2.0,2.0,AFCON,Tamale,Ghana,True,2008,1,23
31602,2008-01-24,Ghana,Namibia,1.0,0.0,AFCON,Accra,Ghana,False,2008,1,24
31603,2008-01-24,Guinea,Morocco,3.0,2.0,AFCON,Accra,Ghana,True,2008,1,24
31606,2008-01-25,Ivory Coast,Benin,4.0,1.0,AFCON,Sekondi,Ghana,True,2008,1,25
31607,2008-01-25,Nigeria,Mali,0.0,0.0,AFCON,Sekondi,Ghana,True,2008,1,25
31609,2008-01-26,Cameroon,Zambia,5.0,1.0,AFCON,Kumasi,Ghana,True,2008,1,26
31610,2008-01-26,Egypt,Sudan,3.0,0.0,AFCON,Kumasi,Ghana,True,2008,1,26
31616,2008-01-27,Senegal,Angola,1.0,3.0,AFCON,Tamale,Ghana,True,2008,1,27
31617,2008-01-27,Tunisia,South Africa,3.0,1.0,AFCON,Tamale,Ghana,True,2008,1,27
31618,2008-01-28,Ghana,Morocco,2.0,0.0,AFCON,Accra,Ghana,False,2008,1,28
31619,2008-01-28,Guinea,Namibia,1.0,1.0,AFCON,Sekondi,Ghana,True,2008,1,28
31622,2008-01-29,Ivory Coast,Mali,3.0,0.0,AFCON,Accra,Ghana,True,2008,1,29
31623,2008-01-29,Nigeria,Benin,2.0,0.0,AFCON,Sekondi,Ghana,True,2008,1,29
31625,2008-01-30,Cameroon,Sudan,3.0,0.0,AFCON,Tamale,Ghana,True,2008,1,30
31626,2008-01-30,Egypt,Zambia,1.0,1.0,AFCON,Kumasi,Ghana,True,2008,1,30
31634,2008-01-31,Senegal,South Africa,1.0,1.0,AFCON,Kumasi,Ghana,True,2008,1,31
31635,2008-01-31,Tunisia,Angola,0.0,0.0,AFCON,Tamale,Ghana,True,2008,1,31
31641,2008-02-03,Ghana,Nigeria,2.0,1.0,AFCON,Accra,Ghana,False,2008,2,3
31642,2008-02-03,Ivory Coast,Guinea,5.0,0.0,AFCON,Sekondi,Ghana,True,2008,2,3
31645,2008-02-04,Egypt,Angola,2.0,1.0,AFCON,Kumasi,Ghana,True,2008,2,4
31647,2008-02-04,Tunisia,Cameroon,2.0,3.0,AFCON,Tamale,Ghana,True,2008,2,4
31692,2008-02-07,Ghana,Cameroon,0.0,1.0,AFCON,Accra,Ghana,False,2008,2,7
31693,2008-02-07,Ivory Coast,Egypt,1.0,4.0,AFCON,Kumasi,Ghana,True,2008,2,7
31694,2008-02-09,Ghana,Ivory Coast,4.0,2.0,AFCON,Kumasi,Ghana,False,2008,2,9
31698,2008-02-10,Cameroon,Egypt,0.0,1.0,AFCON,Accra,Ghana,True,2008,2,10
31975,2008-06-07,Portugal,Turkey,2.0,0.0,EURO,Geneva,Switzerland,True,2008,6,7
31979,2008-06-07,Switzerland,Czech Republic,0.0,1.0,EURO,Basel,Switzerland,False,2008,6,7
31986,2008-06-08,Austria,Croatia,0.0,1.0,EURO,Vienna,Austria,False,2008,6,8
31991,2008-06-08,Germany,Poland,2.0,0.0,EURO,Klagenfurt,Austria,True,2008,6,8
32005,2008-06-09,Netherlands,Italy,3.0,0.0,EURO,Bern,Switzerland,True,2008,6,9
32006,2008-06-09,Romania,France,0.0,0.0,EURO,Zürich,Switzerland,True,2008,6,9
32007,2008-06-10,Greece,Sweden,0.0,2.0,EURO,Salzburg,Austria,True,2008,6,10
32009,2008-06-10,Spain,Russia,4.0,1.0,EURO,Innsbruck,Austria,True,2008,6,10
32010,2008-06-11,Czech Republic,Portugal,1.0,3.0,EURO,Geneva,Switzerland,True,2008,6,11
32014,2008-06-11,Switzerland,Turkey,1.0,2.0,EURO,Basel,Switzerland,False,2008,6,11
32015,2008-06-12,Austria,Poland,1.0,1.0,EURO,Vienna,Austria,False,2008,6,12
32016,2008-06-12,Croatia,Germany,2.0,1.0,EURO,Klagenfurt,Austria,True,2008,6,12
32018,2008-06-13,Italy,Romania,1.0,1.0,EURO,Zürich,Switzerland,True,2008,6,13
32019,2008-06-13,Netherlands,France,4.0,1.0,EURO,Bern,Switzerland,True,2008,6,13
32026,2008-06-14,Greece,Russia,0.0,1.0,EURO,Salzburg,Austria,True,2008,6,14
32045,2008-06-14,Sweden,Spain,1.0,2.0,EURO,Innsbruck,Austria,True,2008,6,14
32069,2008-06-15,Switzerland,Portugal,2.0,0.0,EURO,Basel,Switzerland,False,2008,6,15
32071,2008-06-15,Turkey,Czech Republic,3.0,2.0,EURO,Geneva,Switzerland,True,2008,6,15
32074,2008-06-16,Austria,Germany,0.0,1.0,EURO,Vienna,Austria,False,2008,6,16
32075,2008-06-16,Poland,Croatia,0.0,1.0,EURO,Klagenfurt,Austria,True,2008,6,16
32077,2008-06-17,France,Italy,0.0,2.0,EURO,Zürich,Switzerland,True,2008,6,17
32078,2008-06-17,Netherlands,Romania,2.0,0.0,EURO,Bern,Switzerland,True,2008,6,17
32082,2008-06-18,Greece,Spain,1.0,2.0,EURO,Salzburg,Austria,True,2008,6,18
32084,2008-06-18,Russia,Sweden,2.0,0.0,EURO,Innsbruck,Austria,True,2008,6,18
32086,2008-06-19,Portugal,Germany,2.0,3.0,EURO,Basel,Switzerland,True,2008,6,19
32090,2008-06-20,Croatia,Turkey,1.0,1.0,EURO,Vienna,Austria,True,2008,6,20
32097,2008-06-21,Netherlands,Russia,1.0,3.0,EURO,Basel,Switzerland,True,2008,6,21
32130,2008-06-22,Spain,Italy,0.0,0.0,EURO,Vienna,Austria,True,2008,6,22
32134,2008-06-25,Germany,Turkey,3.0,2.0,EURO,Basel,Switzerland,True,2008,6,25
32135,2008-06-26,Russia,Spain,0.0,3.0,EURO,Vienna,Austria,True,2008,6,26
32137,2008-06-29,Germany,Spain,0.0,1.0,EURO,Vienna,Austria,True,2008,6,29
33614,2010-01-10,Angola,Mali,4.0,4.0,AFCON,Luanda,Angola,False,2010,1,10
33615,2010-01-11,Ivory Coast,Burkina Faso,0.0,0.0,AFCON,Cabinda,Angola,True,2010,1,11
33616,2010-01-11,Malawi,Algeria,3.0,0.0,AFCON,Luanda,Angola,True,2010,1,11
33617,2010-01-12,Egypt,Nigeria,3.0,1.0,AFCON,Benguela,Angola,True,2010,1,12
33618,2010-01-12,Mozambique,Benin,2.0,2.0,AFCON,Benguela,Angola,True,2010,1,12
33619,2010-01-13,Cameroon,Gabon,0.0,1.0,AFCON,Lubango,Angola,True,2010,1,13
33620,2010-01-13,Zambia,Tunisia,1.0,1.0,AFCON,Lubango,Angola,True,2010,1,13
33621,2010-01-14,Angola,Malawi,2.0,0.0,AFCON,Luanda,Angola,False,2010,1,14
33622,2010-01-14,Mali,Algeria,0.0,1.0,AFCON,Luanda,Angola,True,2010,1,14
33623,2010-01-15,Ivory Coast,Ghana,3.0,1.0,AFCON,Cabinda,Angola,True,2010,1,15
33625,2010-01-16,Egypt,Mozambique,2.0,0.0,AFCON,Benguela,Angola,True,2010,1,16
33626,2010-01-16,Nigeria,Benin,1.0,0.0,AFCON,Benguela,Angola,True,2010,1,16
33627,2010-01-17,Cameroon,Zambia,3.0,2.0,AFCON,Lubango,Angola,True,2010,1,17
33628,2010-01-17,Gabon,Tunisia,0.0,0.0,AFCON,Lubango,Angola,True,2010,1,17
33631,2010-01-18,Angola,Algeria,0.0,0.0,AFCON,Luanda,Angola,False,2010,1,18
33633,2010-01-18,Mali,Malawi,3.0,1.0,AFCON,Cabinda,Angola,True,2010,1,18
33634,2010-01-19,Burkina Faso,Ghana,0.0,1.0,AFCON,Luanda,Angola,True,2010,1,19
33636,2010-01-20,Egypt,Benin,2.0,0.0,AFCON,Benguela,Angola,True,2010,1,20
33637,2010-01-20,Nigeria,Mozambique,3.0,0.0,AFCON,Lubango,Angola,True,2010,1,20
33641,2010-01-21,Cameroon,Tunisia,2.0,2.0,AFCON,Lubango,Angola,True,2010,1,21
33642,2010-01-21,Gabon,Zambia,1.0,2.0,AFCON,Benguela,Angola,True,2010,1,21
33647,2010-01-24,Angola,Ghana,0.0,1.0,AFCON,Luanda,Angola,False,2010,1,24
33648,2010-01-24,Ivory Coast,Algeria,2.0,3.0,AFCON,Cabinda,Angola,True,2010,1,24
33649,2010-01-25,Egypt,Cameroon,3.0,1.0,AFCON,Benguela,Angola,True,2010,1,25
33650,2010-01-25,Zambia,Nigeria,0.0,0.0,AFCON,Lubango,Angola,True,2010,1,25
33653,2010-01-28,Algeria,Egypt,0.0,4.0,AFCON,Benguela,Angola,True,2010,1,28
33654,2010-01-28,Ghana,Nigeria,1.0,0.0,AFCON,Luanda,Angola,True,2010,1,28
33655,2010-01-30,Nigeria,Algeria,1.0,0.0,AFCON,Benguela,Angola,True,2010,1,30
33656,2010-01-31,Ghana,Egypt,0.0,1.0,AFCON,Luanda,Angola,True,2010,1,31
33867,2010-06-11,South Africa,Mexico,1.0,1.0,FWC,Johannesburg,South Africa,False,2010,6,11
33868,2010-06-11,Uruguay,France,0.0,0.0,FWC,Cape Town,South Africa,True,2010,6,11
33869,2010-06-12,Argentina,Nigeria,1.0,0.0,FWC,Johannesburg,South Africa,True,2010,6,12
33870,2010-06-12,England,United States,1.0,1.0,FWC,Rustenburg,South Africa,True,2010,6,12
33871,2010-06-12,South Korea,Greece,2.0,0.0,FWC,Port Elizabeth,South Africa,True,2010,6,12
33872,2010-06-13,Algeria,Slovenia,0.0,1.0,FWC,Polokwane,South Africa,True,2010,6,13
33873,2010-06-13,Germany,Australia,4.0,0.0,FWC,Durban,South Africa,True,2010,6,13
33874,2010-06-13,Serbia,Ghana,0.0,1.0,FWC,Pretoria,South Africa,True,2010,6,13
33875,2010-06-14,Italy,Paraguay,1.0,1.0,FWC,Cape Town,South Africa,True,2010,6,14
33876,2010-06-14,Japan,Cameroon,1.0,0.0,FWC,Bloemfontein,South Africa,True,2010,6,14
33877,2010-06-14,Netherlands,Denmark,2.0,0.0,FWC,Johannesburg,South Africa,True,2010,6,14
33878,2010-06-15,Brazil,North Korea,2.0,1.0,FWC,Johannesburg,South Africa,True,2010,6,15
33879,2010-06-15,Ivory Coast,Portugal,0.0,0.0,FWC,Port Elizabeth,South Africa,True,2010,6,15
33880,2010-06-15,New Zealand,Slovakia,1.0,1.0,FWC,Rustenburg,South Africa,True,2010,6,15
33881,2010-06-16,Honduras,Chile,0.0,1.0,FWC,Nelspruit,South Africa,True,2010,6,16
33882,2010-06-16,South Africa,Uruguay,0.0,3.0,FWC,Pretoria,South Africa,False,2010,6,16
33883,2010-06-16,Spain,Switzerland,0.0,1.0,FWC,Durban,South Africa,True,2010,6,16
33884,2010-06-17,Argentina,South Korea,4.0,1.0,FWC,Johannesburg,South Africa,True,2010,6,17
33885,2010-06-17,France,Mexico,0.0,2.0,FWC,Polokwane,South Africa,True,2010,6,17
33886,2010-06-17,Greece,Nigeria,2.0,1.0,FWC,Bloemfontein,South Africa,True,2010,6,17
